8 0
0.00000 0.0000 0.00000 0.20900 0.20900 0.0000 -0.2090 -0.20900
0.00000 0.0000 -0.2413 -.12065 0.12065 0.2413 0.12065 -0.12065
0.95885 0.0762 0.00000 0.00000 0.00000 0.0000 0.00000 0.000000
