12 0
0.15875 0.15875 -0.15875 -0.15875 0.158750 0.158750 -0.15875 -0.15875 0.15875 0.15875 0.0000 0.15875 
-0.2794 0.27940 0.279400 -0.27940 -0.27940 0.279400 0.279400 -0.27940 -0.2794 0.27940 0.0000 0.00000
0.10795 0.10795 0.107950 0.107950 -0.10795 -0.10795 -0.10795 -0.10795 0.10795 0.10795 0.1651 0.07620
