10 2
-0.89055528 0.89024043 -0.82276234 0.81832810 -0.85947819 0.86066332 -0.89872623 0.89869304 -0.96385060 0.96744776 
0.77595769 0.76844303 0.52188417 0.51849138 -1.01090169 -1.00256906 0.85235455 0.85014153 -1.13686376 -1.13693783 
1.95031309 1.94870890 0.33610536 0.33610536 0.32535206 0.32517041 -1.30637714 -1.30555672 -1.30491066 -1.30491066 
0.18001061 -0.19089517 0.16762634 -0.16619189 0.11423932 -0.11276626 0.59743557 -0.60328595 0.44187422 -0.42804679 
-0.15709682 -0.18107639 -0.17401797 -0.19348619 0.45130864 0.46420243 -0.54206398 -0.54035441 0.43626374 0.43632095 
0.65053916 0.64881301 0.13365522 0.13365522 0.15246184 0.15282952 -0.47325769 -0.47389147 -0.46240240 -0.46240240 
-0.30919892 0.30341964 -0.27491506 0.28392130 -0.17795474 0.16425078 -0.17984948 0.19351478 -0.09977540 0.09658710 
-0.15413682 -0.16506574 0.24307587 0.22524808 -0.01334551 -0.01539100 -0.14966212 -0.15378958 0.09160248 0.09146434 
0.01205334 0.01400626 0.13083636 0.13083636 0.13638991 0.13664398 -0.14817542 -0.14664527 -0.13297276 -0.13297276 
